CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
WEL131,B1-5664,2017-03-03,2017-02-23,8
WEL131,B1-5664,2017-03-06,2017-03-03,3
WEL131,B1-5664,2017-03-15,2017-03-06,9
WEL131,B1-5664,2017-03-16,2017-03-15,1
WEL131,B1-5664,2017-04-06,2017-03-16,21
WEL131,B1-5664,2017-04-07,2017-04-06,1
WEL131,B1-5664,2017-04-10,2017-04-07,3
WEL131,B1-5664,2017-04-12,2017-04-10,2
WEL131,B1-5664,2017-04-18,2017-04-12,6
WEL131,B1-5664,2017-04-24,2017-04-18,6
WEL131,B1-5664,2017-04-27,2017-04-24,3
WEL131,B1-5664,2017-05-01,2017-04-27,4
WEL131,B1-5664,2017-05-05,2017-05-01,4
WEL131,B1-5664,2017-05-08,2017-05-05,3
WEL131,B1-5664,2017-05-09,2017-05-08,1
WEL131,B1-5664,2017-05-15,2017-05-09,6
WEL131,B1-5664,2017-05-16,2017-05-15,1
WEL131,B1-5664,2017-05-30,2017-05-16,14
WEL131,B1-5664,2017-06-05,2017-05-30,6
WEL131,B1-5664,2017-06-06,2017-06-05,1
WEL131,B1-5664,2017-06-19,2017-06-06,13
WEL131,B1-5664,2017-06-20,2017-06-19,1
WEL131,B1-5664,2017-06-28,2017-06-20,8
WEL131,B1-5664,2017-07-03,2017-06-28,5
WEL131,B1-5664,2017-07-06,2017-07-03,3
WEL131,B1-5664,2017-07-10,2017-07-06,4
WEL131,B1-5664,2017-07-20,2017-07-10,10
WEL131,B1-5664,2017-07-21,2017-07-20,1
WEL131,B1-5664,2017-07-25,2017-07-21,4
WEL131,B1-5664,2017-08-03,2017-07-25,9
WEL131,B1-5664,2017-08-07,2017-08-03,4
WEL131,B1-5664,2017-08-08,2017-08-07,1
WEL131,B1-5664,2017-08-15,2017-08-08,7
WEL131,B1-5664,2017-08-21,2017-08-15,6
WEL131,B1-5664,2017-08-24,2017-08-21,3
WEL131,B1-5664,2017-08-31,2017-08-24,7
WEL131,B1-5664,2017-09-15,2017-08-31,15
WEL131,B1-5664,2017-09-18,2017-09-15,3
WEL131,B1-5664,2017-09-20,2017-09-18,2
WEL131,B1-5664,2017-09-22,2017-09-20,2
WEL131,B1-5664,2017-09-26,2017-09-22,4
WEL131,B1-5664,2017-10-04,2017-09-26,8
WEL131,B1-5664,2017-10-18,2017-10-04,14
WEL131,B1-5664,2017-10-23,2017-10-18,5
WEL131,B1-5664,2017-10-24,2017-10-23,1
WEL131,B1-5664,2017-10-27,2017-10-24,3
WEL131,B1-5664,2017-11-06,2017-10-27,10
WEL131,B1-5664,2017-11-14,2017-11-06,8
WEL131,B1-5664,2017-11-16,2017-11-14,2
WEL131,B1-5664,2017-11-21,2017-11-16,5
WEL131,B1-5664,2017-11-28,2017-11-21,7
WEL131,B1-5664,2017-11-30,2017-11-28,2
