CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JEN112,01-8123,2016-11-10,2016-11-09,1
JEN112,01-8123,2016-12-05,2016-11-10,25
JEN112,01-8123,2017-01-03,2016-12-05,29
JEN112,01-8123,2017-01-23,2017-01-03,20
JEN112,01-8123,2017-02-06,2017-01-23,14
JEN112,01-8123,2017-03-28,2017-02-06,50
JEN112,01-8123,2017-04-11,2017-03-28,14
JEN112,01-8123,2017-04-19,2017-04-11,8
JEN112,01-8123,2017-05-08,2017-04-19,19
JEN112,01-8123,2017-05-15,2017-05-08,7
JEN112,01-8123,2017-06-20,2017-05-15,36
JEN112,01-8123,2017-07-12,2017-06-20,22
JEN112,01-8123,2017-07-17,2017-07-12,5
JEN112,01-8123,2017-08-07,2017-07-17,21
JEN112,01-8123,2017-08-31,2017-08-07,24
JEN112,01-8123,2017-09-21,2017-08-31,21
JEN112,01-8123,2017-10-25,2017-09-21,34
