CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CME100,C2-1055,2015-06-26,2015-05-13,44
CME100,C2-1055,2015-07-27,2015-06-26,31
CME100,C2-1055,2015-08-20,2015-07-27,24
CME100,C2-1055,2015-09-01,2015-08-20,12
CME100,C2-1055,2015-10-12,2015-09-01,41
CME100,C2-1055,2015-12-07,2015-10-12,56
CME100,C2-1055,2016-01-12,2015-12-07,36
CME100,C2-1055,2016-02-03,2016-01-12,22
CME100,C2-1055,2016-03-14,2016-02-03,40
CME100,C2-1055,2016-04-21,2016-03-14,38
CME100,C2-1055,2016-06-02,2016-04-21,42
CME100,C2-1055,2016-07-13,2016-06-02,41
CME100,C2-1055,2017-05-30,2016-07-13,321
CME100,C2-1055,2017-11-27,2017-05-30,181
