CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PAY102,02-5593,2015-12-29,2015-12-21,8
PAY102,02-5593,2016-01-05,2015-12-29,7
PAY102,02-5593,2016-01-06,2016-01-05,1
PAY102,02-5593,2016-01-08,2016-01-06,2
PAY102,02-5593,2016-01-19,2016-01-08,11
PAY102,02-5593,2016-01-21,2016-01-19,2
PAY102,02-5593,2016-01-28,2016-01-21,7
PAY102,02-5593,2016-02-03,2016-01-28,6
PAY102,02-5593,2016-02-09,2016-02-03,6
PAY102,02-5593,2016-02-11,2016-02-09,2
PAY102,02-5593,2016-02-15,2016-02-11,4
PAY102,02-5593,2016-05-26,2016-02-15,101
