CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HOM164,B2-4299,2015-10-20,2015-08-25,56
HOM164,B2-4299,2016-03-24,2015-10-20,156
HOM164,B2-4299,2016-03-28,2016-03-24,4
HOM164,B2-4299,2016-03-31,2016-03-28,3
HOM164,B2-4299,2016-04-07,2016-03-31,7
HOM164,B2-4299,2016-05-26,2016-04-07,49
HOM164,B2-4299,2016-05-27,2016-05-26,1
HOM164,B2-4299,2016-06-27,2016-05-27,31
HOM164,B2-4299,2016-07-26,2016-06-27,29
HOM164,B2-4299,2016-07-27,2016-07-26,1
HOM164,B2-4299,2016-07-28,2016-07-27,1
HOM164,B2-4299,2016-09-13,2016-07-28,47
HOM164,B2-4299,2016-09-14,2016-09-13,1
HOM164,B2-4299,2016-10-13,2016-09-14,29
HOM164,B2-4299,2016-10-20,2016-10-13,7
HOM164,B2-4299,2016-10-28,2016-10-20,8
HOM164,B2-4299,2016-10-31,2016-10-28,3
HOM164,B2-4299,2016-11-02,2016-10-31,2
HOM164,B2-4299,2016-11-14,2016-11-02,12
HOM164,B2-4299,2016-11-21,2016-11-14,7
HOM164,B2-4299,2016-12-02,2016-11-21,11
HOM164,B2-4299,2016-12-09,2016-12-02,7
HOM164,B2-4299,2016-12-13,2016-12-09,4
HOM164,B2-4299,2016-12-20,2016-12-13,7
HOM164,B2-4299,2016-12-30,2016-12-20,10
HOM164,B2-4299,2017-01-09,2016-12-30,10
HOM164,B2-4299,2017-01-17,2017-01-09,8
HOM164,B2-4299,2017-02-08,2017-01-17,22
HOM164,B2-4299,2017-03-07,2017-02-08,27
HOM164,B2-4299,2017-03-14,2017-03-07,7
HOM164,B2-4299,2017-04-21,2017-03-14,38
HOM164,B2-4299,2017-04-27,2017-04-21,6
HOM164,B2-4299,2017-07-10,2017-04-27,74
HOM164,B2-4299,2017-07-31,2017-07-10,21
HOM164,B2-4299,2017-08-28,2017-07-31,28
