CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
EHA101,02-2365,2015-07-24,2015-06-19,35
EHA101,02-2365,2015-08-12,2015-07-24,19
EHA101,02-2365,2015-09-25,2015-08-12,44
EHA101,02-2365,2015-09-30,2015-09-25,5
EHA101,02-2365,2015-11-18,2015-09-30,49
EHA101,02-2365,2015-12-09,2015-11-18,21
EHA101,02-2365,2015-12-16,2015-12-09,7
EHA101,02-2365,2016-01-21,2015-12-16,36
EHA101,02-2365,2016-03-02,2016-01-21,41
EHA101,02-2365,2016-04-20,2016-03-02,49
EHA101,02-2365,2016-04-27,2016-04-20,7
EHA101,02-2365,2016-05-27,2016-04-27,30
EHA101,02-2365,2016-06-01,2016-05-27,5
EHA101,02-2365,2016-06-29,2016-06-01,28
EHA101,02-2365,2016-11-18,2016-06-29,142
EHA101,02-2365,2016-12-09,2016-11-18,21
EHA101,02-2365,2016-12-30,2016-12-09,21
EHA101,02-2365,2017-03-01,2016-12-30,61
EHA101,02-2365,2017-04-12,2017-03-01,42
EHA101,02-2365,2017-04-26,2017-04-12,14
EHA101,02-2365,2017-05-05,2017-04-26,9
EHA101,02-2365,2017-06-07,2017-05-05,33
EHA101,02-2365,2017-06-21,2017-06-07,14
